Country,Screen_name,Tweet,Date,Polarity,Subjectivity
Egypt,MEDIABOXSTORE,GoPro Hero 9 Black Review - ,Thu Jan 14 20:14:23 +0000 2021,-0.16666666666666666,0.43333333333333335
Egypt,monaamasha,Selfish,Thu Jan 14 20:14:21 +0000 2021,-0.5,1.0
Egypt,ahmadta28275361," Signal received 50 million donation from whatsapp creator. Signal will grow and end up with its aquistion by the monopolistoc big tech in silicon valley just like whatsapp.
Move to telegram and vk.",Thu Jan 14 20:14:20 +0000 2021,0.0,0.1
Egypt,astroforarabs, Beautiful,Thu Jan 14 20:14:17 +0000 2021,0.85,1.0
Egypt,monaamasha,Stupid,Thu Jan 14 20:14:13 +0000 2021,-0.7999999999999999,1.0
Egypt,saherkamal11,how to listen to amr diab ,Thu Jan 14 20:14:04 +0000 2021,0.0,0.0
Egypt,ZiadAlAssar, Congratulations! I hope you live a new great life.,Thu Jan 14 20:14:02 +0000 2021,0.3575757575757576,0.5681818181818182
Egypt,_TheHammer," 1737C442 :Battle ID
I need backup!
Lvl 200 Ultimate Bahamut
",Thu Jan 14 20:13:59 +0000 2021,0.0,1.0
Egypt,rolahere, spanish reacted haha,Thu Jan 14 20:13:53 +0000 2021,0.1,0.15
Egypt,allahliker,we simply do not have enough Laws ,Thu Jan 14 20:13:51 +0000 2021,0.0,0.4285714285714286
Egypt,Official_Chenfo,Go through the dark to get to the dark.,Thu Jan 14 20:13:47 +0000 2021,-0.15,0.4
Egypt,ELSharaoue22," The principle of Nazism is ethnic superiority and the expansion by force of arms, insolence and occupation Hegemony is the project of Nazism, fascism and Zionism one",Thu Jan 14 20:13:45 +0000 2021,0.0,0.0
Egypt,Bishopsdream, I'M SO HAPPY FOR THEM ,Thu Jan 14 20:13:45 +0000 2021,0.8,1.0
Egypt,mykillerhandle,omfg ,Thu Jan 14 20:13:45 +0000 2021,0.0,0.0
Egypt,doaahelmy_11, Lmma t3rfy olely,Thu Jan 14 20:13:40 +0000 2021,0.0,0.0
Egypt,pratima_dayal," true 
Have a wonderful day.",Thu Jan 14 20:13:38 +0000 2021,0.675,0.825
Egypt,HENDSALAMA111,"It's just a tweet it won't hurt you 

The tweet ",Thu Jan 14 20:13:36 +0000 2021,0.0,0.0
Egypt,DRESZN6, Please explain this? ,Thu Jan 14 20:13:35 +0000 2021,0.0,0.0
Egypt,json3000, My 16 year old would appreciate this. Also I appreciate this lol.,Thu Jan 14 20:13:33 +0000 2021,0.45,0.44999999999999996
Egypt,ahmed_serougi,4 Ways to Transform Your Marketing With Content That Teaches Consumers #mrahmedserougi ,Thu Jan 14 20:13:32 +0000 2021,0.0,0.0
Egypt,doha_zahran,Some battles need no victories,Thu Jan 14 20:13:25 +0000 2021,0.0,0.0
Egypt,SalahMuhamme," I loved it. Can you keep the screenshot on your phone. 
we will need it later! ;)",Thu Jan 14 20:13:19 +0000 2021,0.31666666666666665,0.6
Egypt,UsefOW, I caught the @ instantly LUL,Thu Jan 14 20:13:17 +0000 2021,0.0,0.6666666666666666
Egypt,Bizzles_lady,"It's been 11 months since ""Changes"" the Album dropped ",Thu Jan 14 20:13:13 +0000 2021,0.0,0.0
Egypt,yousseffosama_,The look on a villian's face when they're losing is heartbreaking man. To feel so desperately that they're right yet to fail all the same. The hero is usually the one who feels less confident to pull it off but the villian is just absolutely sure they're superior.,Thu Jan 14 20:13:10 +0000 2021,0.0521164021164021,0.544400352733686
Egypt,WolfDogfurry, Omg the first time someone replies to me,Thu Jan 14 20:13:06 +0000 2021,0.25,0.3333333333333333
Egypt,BushraGH11,ONE DEEP TALK AND APOLOGY CAN FIX ALOT OF SHIT BUT YALL AINT MATURE ENOUGH FOR THAT.,Thu Jan 14 20:13:06 +0000 2021,-0.025,0.45000000000000007
Egypt,sk8tersung, unlocked memories,Thu Jan 14 20:12:59 +0000 2021,0.0,0.0
Egypt,YomnaElkhateeb2," Your name , soul",Thu Jan 14 20:12:56 +0000 2021,0.0,0.0
Egypt,mennaashraffaro,Im very competitive,Thu Jan 14 20:12:54 +0000 2021,0.2,0.3
Egypt,BeroSabrin, Two of my idols ,Thu Jan 14 20:12:51 +0000 2021,0.0,0.0
Canada,Nik_Sleptcov,Illarionov was a Putins aid in the early 2000s. Recently he published some conspiracies. ,Thu Jan 14 20:15:51 +0000 2021,0.05,0.275
Canada,mrjonsenia,"Black X Asian
Living in the world of white.
Where blending is a must to exist.
And existing means to breathe and survive.
 ",Thu Jan 14 20:15:50 +0000 2021,-0.05555555555555555,0.14444444444444446
Canada,GracePersephon1,"Hipster Domme cooking. Home grown and dried thyme on my own sourdough flatbread with fresh picked tomatoes and Basil from my indoor garden on eggs, with grana padano cheese. 

I'm not hard to please. Quality with skill and I'm pleased. ",Thu Jan 14 20:15:49 +0000 2021,0.26916666666666667,0.7283333333333333
Canada,Shymkoo, lmk main or 2nd sub lots of room to work with:),Thu Jan 14 20:15:48 +0000 2021,0.2222222222222222,0.4444444444444444
Canada,oddy4real, You guys look for any and every excuse to absolve the guy of all blame.,Thu Jan 14 20:15:48 +0000 2021,-0.05,0.05
Canada,doug_wk," What the the actual fuck?

There is a list of stuff that belongs to the house.",Thu Jan 14 20:15:47 +0000 2021,-0.2,0.35
Canada,LUV2SKIPOW, Somebody needs to put them out of their misery,Thu Jan 14 20:15:47 +0000 2021,0.0,0.0
Canada,AdridaPlagueBoi, yuriharemsexual probably has something to do with waifus or something,Thu Jan 14 20:15:47 +0000 2021,0.0,0.0
Canada,smcguigan3,In what must be one of the most improbable years on record - a year marked by fear and uncertainty in the midst of the midst of a global pandemic - the real estate industry has prospered. Companies nationwide report year-over-year g ,Thu Jan 14 20:15:46 +0000 2021,0.2,0.35000000000000003
Canada,Ade780," Ralph being around doesnt mean much with that lol; he didnt have input in the negotiations or anything like that? Again, fans are blaming Ralph for Botterills issues. Lol we know he didnt voice his concern then? Ralph had a whole 3 top 6fwds to work with his first season lol..",Thu Jan 14 20:15:45 +0000 2021,0.4046875,0.5276041666666667
Canada,embracepfc," Thank you! It us exciting hey, we need to do the same... here is our flyer. We are really excited about this and looking forward to delivering this over the coming months #SocEntHour ",Thu Jan 14 20:15:44 +0000 2021,0.225,0.5583333333333333
Canada,avnishnanda,"Resources are limited and urgency is often pressing in our files. We arent approaching these issues from a multi-year, strategic overview but of necessity of clients who live that impugned law right now. Formal grant applications and that whole process slows down the real work.",Thu Jan 14 20:15:44 +0000 2021,0.08501339929911358,0.30963718820861674
Canada,JupiterVision_, I mean has never played Pokmon blue,Thu Jan 14 20:15:43 +0000 2021,-0.15625,0.39375
Canada,TELUS_Spark,"Don't worry, be happy!

Hugging stimulates dopamine and serotonin production in your body. Give your pet a cuddle! ",Thu Jan 14 20:15:41 +0000 2021,1.0,1.0
Canada,cbcrob,"Value of typical Calgary home drops $10,000 as property assessments fall $4B
 ",Thu Jan 14 20:15:41 +0000 2021,-0.16666666666666666,0.5
Canada,ChickfightsRock," Preparing a post to start this dayyyyyyyyyum campaign up. We'll get the retweets going, and hopefully the people will speak with us. Tune up the band!!!",Thu Jan 14 20:15:40 +0000 2021,0.0,0.0
Canada,marcushunke,"What SPSS really needs is that MS Word Paper clip guy, but with a Morty re-skin. 

""Aww jeez oh man, the processor is terminating due to, uh, a catastrophic error or-or something, oh jeez"" ",Thu Jan 14 20:15:40 +0000 2021,0.125,0.4916666666666667
Canada,TheTwinPowers, Fairer... not fair... karma is neither as these are nothing more than human dualistic notions/mental constructs and illusions.,Thu Jan 14 20:15:40 +0000 2021,0.05000000000000001,0.5
Canada,RealChrisCote, Kinda like how Limp Bizkit was the undisputed biggest band in the world at one point and now nobody really thinks about them except for how embarrassing it all was.,Thu Jan 14 20:15:40 +0000 2021,0.0,0.35
Canada,GlenGrambo, Sauerkraut on hot dogs is very good!,Thu Jan 14 20:15:40 +0000 2021,0.625,0.8150000000000002
Canada,DarrenMcHugh08,"If you didn't know he was a US politician you would think he worked for Israel. 
Every single tweet I've seen over the last few days has been about 
IS-RA-EL ",Thu Jan 14 20:15:39 +0000 2021,-0.09047619047619049,0.12698412698412698
Canada,stevezieskidoo, Ideally,Thu Jan 14 20:15:37 +0000 2021,0.9,1.0
Canada,Royal_BLT,"Latest from the hands of Shem ! #Mangiapane 
This is my pick for #Flames1stGoal tonight in Winnipeg ! 
#Mango #CofRed 
#Calgary #Flames #GoFlamesGo ",Thu Jan 14 20:15:36 +0000 2021,0.78125,0.9
Canada,jaredmcateer," Let's not forget that UCP ran on the promise that Albertans should be allowed to fire their MLAs. They've said they will implement recall legislation this spring, but we'll see if it's more than just lip service when they announce details and criteria that needs to be met.",Thu Jan 14 20:15:36 +0000 2021,0.5,0.5
Canada,TheGoodestRoss,Got bored and wanted to do this... ask #Kenny questions and I'll draw him responding to ur question! UwU ask anything! #southpark #kennymccormick #kennysouthpark #askquestion ,Thu Jan 14 20:15:35 +0000 2021,-0.78125,1.0
Canada,knownofomo, How the F did this become about BTC again? ,Thu Jan 14 20:15:35 +0000 2021,0.0,0.0
Canada,OllieSmh, It was very fun,Thu Jan 14 20:15:34 +0000 2021,0.39,0.26
Canada,rewildCanada," Yes, Canada's laws are very strict. Unfortunately criminals don't follow laws. So, the laws have not had any effect.

Criminals prefer concealable handguns which are prohibited in Canada.
I hope this was helpful.
",Thu Jan 14 20:15:34 +0000 2021,-0.15,0.65
Canada,coruptzy, go live again tonight maybe?? :),Thu Jan 14 20:15:34 +0000 2021,0.3181818181818182,0.75
Canada,nielsonTSN1260, You mean this DVD? ,Thu Jan 14 20:15:34 +0000 2021,-0.3125,0.6875
Canada,learnin97873684, Attack the leak. ,Thu Jan 14 20:15:34 +0000 2021,0.0,0.0
Canada,dragonhunter669, done,Thu Jan 14 20:15:33 +0000 2021,0.0,0.0
Canada,callysto_canada,"#HighSchool teachers: if your students are wondering about #careerpaths, our #datascientist will be doing a virtual career talk on Jan. 27. Thanks for hosting us! Registration: ",Thu Jan 14 20:15:31 +0000 2021,0.25,0.2
Canada,Kyle_Itzy, Nothing hateful in suggesting that police have taken on duties that they're not trained for and daring to suggest those responsibilities be shifted back to agencies designed to handle them. But you do you.,Thu Jan 14 20:15:30 +0000 2021,0.0,0.0
Canada,EHMOROCCAN, need to do something to stop China for the Uyghur genocide. ,Thu Jan 14 20:15:29 +0000 2021,0.0,0.0
Canada,Shaggyzal, People are still quoting Trump saying that there's good people on both sides because MSM cut out the other half of his speech where he said the people attacking others aren't good people.,Thu Jan 14 20:15:28 +0000 2021,0.27708333333333335,0.43541666666666673
Canada,Waynerempel, Yes that is unfortunate and Kenny will have to step up and help fill the void.,Thu Jan 14 20:15:26 +0000 2021,-0.5,1.0
Canada,dvd_oil, Ok awesome. Thanks again.,Thu Jan 14 20:15:24 +0000 2021,0.5666666666666667,0.5666666666666667
Canada,Iamokorie,I be wanting to see this one everyday...Fear Ijaw people,Thu Jan 14 20:15:24 +0000 2021,0.0,0.0
Canada,_aphidboy,if u had a vocaloid or nightcore phase then ur a hyper pop fan now,Thu Jan 14 20:15:22 +0000 2021,0.0,0.0
Canada,UofA_IPIA,It's #ThrowbackThursday! Today we're throwing our memories back to when our director and several of our scholars participated in 2 episodes of the wonderful show ,Thu Jan 14 20:15:22 +0000 2021,0.3333333333333333,0.3333333333333333
Canada,RandyGrafCanada, Upsetting wackos is not an impeachable offence. Its not an offence at all...,Thu Jan 14 20:15:22 +0000 2021,0.0,0.0
Canada,debrasdesigns,"Glass pearl, crystal big bib necklace ",Thu Jan 14 20:15:21 +0000 2021,0.0,0.1
Canada,mimilller77, a new poll??? who are they polling... I'v yet to meet one person EVER who was polled... covid is going no where... its here to stay... close all travel for how long...2 years..5 years..10 year.. ffs ... common sense has left the room..,Thu Jan 14 20:15:20 +0000 2021,-0.05454545454545454,0.3181818181818182
Canada,callydvincy, Ya..its weird. Im only assuming he hasnt left is because of travel restrictions?,Thu Jan 14 20:15:20 +0000 2021,-0.16666666666666666,0.6666666666666666
Canada,leftynut, Youve got an imperialist army destroying lives &amp; overthrowing democratically elected Govts around the globe for billionaires so theres that.,Thu Jan 14 20:15:20 +0000 2021,-0.2,0.0
Canada,mrb0t_ebooks,while status 124/514...buh,Thu Jan 14 20:15:19 +0000 2021,0.0,0.0
Canada,MissyPhi, People don't have to put labels on themselves for you to see when someone has a problem with bleaching. If you didn't know who Micheal Jackson was you'd think he was white even though he never claimed to be transracial.,Thu Jan 14 20:15:18 +0000 2021,0.0,0.0
Canada,mcneillb, I can hardly wait as I have a pretty good idea what is going to happen. For example shipping crude out of Vancouver is far more expensive then say shipping it out of pretty much any other crude export port on the planet ,Thu Jan 14 20:15:17 +0000 2021,-0.028787878787878786,0.7196969696969697
Canada,Derpin8r, Terrible. Wonderful.,Thu Jan 14 20:15:17 +0000 2021,0.0,1.0
