Country,Screen_name,Tweet,Date,Polarity,Subjectivity
Egypt,ABODMASHHOUR," My Mistake by Gabrielle Aplin
",Fri Jan 01 17:23:23 +0000 2021,0.0,0.0
Egypt,abdallahsamiirr, Happy birthday ,Fri Jan 01 17:23:23 +0000 2021,0.8,1.0
Egypt,karmathebitch23,"me, literally bleeding to death while being chased: i have to call my mom to tell her to get help and that i loves her incase i die

my vodafone ass: lakad nafada raseedokom",Fri Jan 01 17:23:22 +0000 2021,0.0,0.0
Egypt,Bizzles_lady,I'm the one who is gonna die ,Fri Jan 01 17:23:22 +0000 2021,0.0,0.0
Egypt,calithebes6,"thats all I can say for the new year, it was hard times nigga now its our time bless up",Fri Jan 01 17:23:21 +0000 2021,-0.07765151515151517,0.49810606060606055
Egypt,agustdmajesty,me scrooling through smallstruggles_ if ever they feature any of my struggles only for me to realised that i'm really a small account struggling because nothing,Fri Jan 01 17:23:21 +0000 2021,-0.125,0.7
Egypt,M7md_EL3gouz, Goodbye clean sheet ,Fri Jan 01 17:23:15 +0000 2021,0.3666666666666667,0.7000000000000001
Egypt,wafaa_elgenddyy, Look who's talking!,Fri Jan 01 17:23:13 +0000 2021,0.0,0.0
Egypt,TheOnlyWarman,Alternate ending time #PS4live (Cyberpunk 2077) live at ,Fri Jan 01 17:23:13 +0000 2021,0.06818181818181818,0.25
Egypt,VicoTakla,How accurate ,Fri Jan 01 17:23:10 +0000 2021,0.4000000000000001,0.6333333333333334
Egypt,liliimostafaa, JUST SAW IT she's beautiful i miss her,Fri Jan 01 17:23:08 +0000 2021,0.85,1.0
Egypt,_DoDo_2020, Follow ,Fri Jan 01 17:23:08 +0000 2021,0.0,0.0
Egypt,ayaalam,"45% done with 13 Things Mentally Strong People Don't Do, by Amy Morin ",Fri Jan 01 17:23:03 +0000 2021,0.4333333333333333,0.7333333333333333
Egypt,amr_khatwa,"Thought of Changing things up, and make my profile pic where I was happiest ",Fri Jan 01 17:23:01 +0000 2021,0.0,0.0
Canada,jesslalancette1,my old crush sent me a video with her and a girl like having a moment and i cant believe its not me in that video ,Fri Jan 01 17:24:43 +0000 2021,0.1,0.2
Canada,wuncephat," You're a stunningly beautiful dork, FYI. The way you move makes me kinda quiver...",Fri Jan 01 17:24:40 +0000 2021,0.85,1.0
Canada,cobyperry, You all realize you can travel right??? Its recommended ya dont. Not a law. Ur not in jail people. Go travel and enjoy life ffs,Fri Jan 01 17:24:38 +0000 2021,0.19523809523809524,0.3452380952380952
Canada,DumaSuzanne, He cheated! #MoscowMitch,Fri Jan 01 17:24:38 +0000 2021,0.0,0.0
Canada,GaryBuc51320018, And both were faster than Pandemic Patty.,Fri Jan 01 17:24:38 +0000 2021,0.0,0.0
Canada,jessedupon,Hey can you please play #Anyone by Thank you very much!,Fri Jan 01 17:24:37 +0000 2021,0.325,0.26
Canada,Kalimeralynn, Happy New Year Paul x,Fri Jan 01 17:24:37 +0000 2021,0.4681818181818182,0.7272727272727273
Canada,OrrOrrTracey,Wow. Another example of how the UCP is completely disconnected from doing the right thing for Albertans. #COVID19AB #COVIDIOT #UCPvacations ,Fri Jan 01 17:24:36 +0000 2021,0.1619047619047619,0.6452380952380952
Canada,SeanMcIntyre403, Chara didnt want to play in Canada due to the pandemic. His family is staying in Boston and playing south of the border makes it easier to visit them.,Fri Jan 01 17:24:36 +0000 2021,-0.125,0.375
Canada,PrezPuttPutt,"Enough Twitter this morning...got a pile of wood that needs splitting
Wonder when nonessential wood use will be taxed?
BTW..note the stacking technique in the shed on the end of a pile to prevent the dreaded roll away...
19 yrs of education but needed my uncle to school me..lol ",Fri Jan 01 17:24:35 +0000 2021,0.0,0.5
Canada,jessedupon,Hey can you please play #Anyone by Thank you very much!,Fri Jan 01 17:24:34 +0000 2021,0.325,0.26
Canada,Adityak_99,"Happy New Year to everyone around the world. I hope yall have a happy, safe, and healthy 2021 ",Fri Jan 01 17:24:34 +0000 2021,0.5472727272727272,0.6909090909090909
Canada,WJadam024,"hey, yesterday, i wasn't done drinking that",Fri Jan 01 17:24:33 +0000 2021,0.0,0.0
Canada,mlangester,I really didnt want to have to bring out my DVD player.,Fri Jan 01 17:24:32 +0000 2021,0.2,0.2
Canada,jessedupon,Hey can you please play #Anyone by Thank you very much!,Fri Jan 01 17:24:30 +0000 2021,0.325,0.26
Canada,Gregair13,Wasnt feeling the last one. This is better for now. #NewProfilePic ,Fri Jan 01 17:24:30 +0000 2021,0.25,0.2833333333333333
Canada,RoryCWilliamson, Cave,Fri Jan 01 17:24:30 +0000 2021,0.0,0.0
Canada,sunshinejennni, Teachers arent listed as essential workers in Alberta. Funny how schools are essential for the economy but the government hates teachers ,Fri Jan 01 17:24:30 +0000 2021,0.08333333333333333,0.5333333333333333
Canada,Sconaboy1, Yep! Try so hard to stop the thoughts but its a struggle.,Fri Jan 01 17:24:30 +0000 2021,-0.2916666666666667,0.5416666666666666
Canada,MapleAnglican," I am an Albertan, born and raised.

God bless you in your New Year!",Fri Jan 01 17:24:29 +0000 2021,0.17045454545454544,0.45454545454545453
Canada,lynnmercereau,"Going to try and do a song of the day thread for 2021. Im sure the wheels will fall off by Jan 15th...but Ill give it a shot. I used to send a song of the day, but I dont think I could consistently do it for a year. Anyways...first up. 

",Fri Jan 01 17:24:27 +0000 2021,0.08333333333333333,0.7129629629629629
Canada,sanjenko,"""..A completely different time w different energy &amp; the potential for completely shifting everything. We need to release the old structures we have been re-starting over &amp; over &amp; allow ourselves to go to the next level &amp; bring in something new, improved."" ",Fri Jan 01 17:24:26 +0000 2021,0.048051948051948054,0.464935064935065
Canada,qn_noor,"I just got my first head for 2010
Sorry for the late update...",Fri Jan 01 17:24:24 +0000 2021,-0.18333333333333335,0.6444444444444444
Canada,MattGrierMusic," If you want some Can-con I also recommend this song by an Alberta country artist: 

",Fri Jan 01 17:24:24 +0000 2021,0.0,0.0
Canada,hawkbox, Many people are rubes taken in by the UCP.,Fri Jan 01 17:24:24 +0000 2021,0.5,0.5
Canada,jessedupon,Hey can you please play #Anyone by Thank you very much!,Fri Jan 01 17:24:23 +0000 2021,0.325,0.26
Canada,FeehanRichard,I am so sorry to learn this. My thoughts are with his family and fellow members of the police service. No one should ever be killed at work. ,Fri Jan 01 17:24:22 +0000 2021,-0.35,0.5
Canada,JustCallMeHarsh,2020 had one last plot twist for us ,Fri Jan 01 17:24:22 +0000 2021,0.0,0.06666666666666667
Canada,DanSummersAB2," Where are Masks Saving Lives EXACTLY?

Looking at the actual Data Masks have proven a complete and utter Failure!

You are a Science Denier! ",Fri Jan 01 17:24:21 +0000 2021,-0.028958333333333353,0.41
Canada,jessedupon,Hey can you please play #Anyone by Thank you very much!,Fri Jan 01 17:24:20 +0000 2021,0.325,0.26
Canada,Feisty_Waters, That was a good movie! Had forgotten about that too.,Fri Jan 01 17:24:19 +0000 2021,0.875,0.6000000000000001
Canada,AllegoryAlchemy," Hey Heidi I dont know where abouts in the city you live but if you need anything dropping off, I would be willing and enable to do that. Being home alone sick sucks xx",Fri Jan 01 17:24:19 +0000 2021,-0.1569805194805195,0.6017857142857143
Canada,TheFluffyShark1,"what a year 2020 was. For me, at the start I didnt see myself here with streaming. Thanks for everyone who has supported me last year. Happy New Year everyone! ",Fri Jan 01 17:24:17 +0000 2021,0.29261363636363635,0.4303030303030303
Canada,jessedupon,Hey can you please play #Anyone by Thank you very much!,Fri Jan 01 17:24:16 +0000 2021,0.325,0.26
Canada,mlangester,I spent all of December so sad that The Office was leaving Netflix just for it to be staying on Netflix Canada. ,Fri Jan 01 17:24:16 +0000 2021,-0.3,0.55
Canada,shelle_ololade,Excited for 2021.,Fri Jan 01 17:24:15 +0000 2021,0.375,0.75
Canada,Ronke_z,"To be fair, Elites were minding their business before the vayolence.. 

Yall unleashed the indaboski Elites.. I feel bad for them.... Not ",Fri Jan 01 17:24:15 +0000 2021,5.551115123125783e-17,0.7833333333333333
Canada,DeanEdmonton," It is not JUST that he took a out of country holiday, he engaged in a massive cover up to make it look like he was still in Ontario. He is a scheming, lying sack and has no place in government at all. He should be kicked out and a Bi-election held.",Fri Jan 01 17:24:14 +0000 2021,0.0,1.0
Canada,jessedupon,Hey can you please play #Anyone by Thank you very much!,Fri Jan 01 17:24:13 +0000 2021,0.325,0.26
Canada,leomute, Amen,Fri Jan 01 17:24:13 +0000 2021,0.0,0.0
Canada,Anthonysmdoyle," A big part of this is that teams don't value players the same way we do. It's not which offer we think is best, it's which offer they do, and there's no real way to know what that is for Houston.",Fri Jan 01 17:24:11 +0000 2021,0.225,0.20625000000000002
Canada,jessedupon,Hey can you please play #Anyone by Thank you very much!,Fri Jan 01 17:24:10 +0000 2021,0.325,0.26
Canada,shannoire, You must meet the ,Fri Jan 01 17:24:07 +0000 2021,0.0,0.0
Canada,AGrrrlEducator,Trying to start 2021 off doing things that fill my cup. Lil morning lap around the DGCC. Thanks to for expanding my trail repertoire no Jerrys today! ,Fri Jan 01 17:24:07 +0000 2021,0.25,0.2
Canada,jessedupon,Hey can you please play #Anyone by Thank you very much!,Fri Jan 01 17:24:06 +0000 2021,0.325,0.26
Canada,biggbusdriver, Happy New Year,Fri Jan 01 17:24:05 +0000 2021,0.4681818181818182,0.7272727272727273
Canada,GDGalbraith,I feel lots of compassion for situation. Im sure its very difficult being separated from a family member with stage 4 cancer. ,Fri Jan 01 17:24:05 +0000 2021,-0.07500000000000001,0.9444444444444444
Canada,Trillium_AG,"Wishing all of our colleagues, clients, and the construction community a safe, healthy, and prosperous 2021. Happy New Year!

#construction #HappyNewYear #newyears #BuildBetter ",Fri Jan 01 17:24:04 +0000 2021,0.49261363636363636,0.6136363636363636
Canada,SpennyLove, Its been a solid 12 minutes thus far heres to hoping for 60 more years,Fri Jan 01 17:24:04 +0000 2021,0.19999999999999998,0.5333333333333333
Canada,obernicerichard,Here we go again #HappyNewYear2021 ,Fri Jan 01 17:24:03 +0000 2021,0.0,0.0
